Date,DCS,VC,Desc1,Attr,Size,Item#,Last Sold,OHQty,OHExtP$,SoldQty,SoldExtP$,SoldM%,Str,PercentStockSold
4/24/2013,APPSOCM,CEP,SOCK COMPRSSION RUN,WHT,IV,6018,11/24/2012,1,64.99,0,0,0,AA,
4/24/2013,SHORUNM,ADIDAS,SUPERNOVA SEQUENCE,D,11.5,6026,12/24/2009,1,99.99,0,0,0,TC1,
4/24/2013,SHORUNW,NIKE,LUNARECLIPSE+,B,8,6042,12/16/2011,1,129.99,0,0,0,AA,
4/24/2013,SHORUNW,NIKE,LUNARECLIPSE+,B,10.5,6047,7/18/2012,1,129.99,0,0,0,AA,
4/24/2013,MISMED,POWERS,PINNACLE MAXX,RED,C,6062,4/20/2013,2,89.98,1,40.49,60.29,AA,
4/24/2013,MISMED,POWERS,PINNACLE MAXX,RED,C,6062,4/20/2013,4,179.96,0,0,0,NOV,
4/24/2013,MISMED,POWERS,PINNACLE MAXX,RED,C,6062,4/20/2013,3,134.97,2,89.98,64.26,NVL,
4/24/2013,MISMED,POWERS,PINNACLE MAXX,RED,C,6062,4/20/2013,4,179.96,0,0,0,WB,
4/24/2013,MISMED,POWERS,PINNACLE MAXX,RED,C,6062,4/20/2013,3,134.97,0,0,0,TC2,
4/24/2013,MISMED,POWERS,PINNACLE MAXX,RED,C,6062,4/20/2013,0,0,2,89.98,64.26,TC1,
4/24/2013,MISMED,POWERS,PINNACLE MAXX,RED,C,6062,4/20/2013,3,134.97,1,89.98,82.13,AAW,
4/24/2013,APPPANM,SAUCON,PANT DRYLETE XPT,MED,L,6065,11/11/2012,1,74.99,0,0,0,TC1,
4/24/2013,APPPANM,SAUCON,PANT DRYLETE XPT,MED,L,6065,11/11/2012,2,149.98,0,0,0,AAW,
4/24/2013,APPPANM,SAUCON,PANT DRYLETE XPT,MED,XL,6066,1/25/2013,1,74.99,0,0,0,AAW,
4/24/2013,APPPANM,SAUCON,PANT DRYLETE XPT,LONG,L,6069,3/2/2013,2,149.98,0,0,0,AAW,
4/24/2013,SHORUNM,NIKE,LUNARGLIDE+ 2,D,10,6078,3/25/2013,0,0,1,59.99,20.39,AA,
4/24/2013,SHORUNM,NIKE,LUNARGLIDE+ 2,D,11,6080,1/8/2013,1,99.99,0,0,0,TC1,
4/24/2013,SHORUNM,NIKE,LUNARGLIDE+ 2,D,11.5,6081,3/16/2012,1,99.99,0,0,0,TC1,
4/24/2013,SHORUNW,ASICS,CUMULUS 14,2A,7,6087,10/2/2012,1,109.99,0,0,0,TC2,
4/24/2013,APPPANW,NIKE,PANT LGND PRT PLY C,15,S,6092,4/21/2013,3,194.97,0,0,0,AA,
4/24/2013,APPPANW,NIKE,PANT LGND PRT PLY C,15,S,6092,4/21/2013,2,129.98,1,64.99,54.99,NOV,
4/24/2013,APPPANW,NIKE,PANT LGND PRT PLY C,15,S,6092,4/21/2013,3,194.97,0,0,0,NVL,
4/24/2013,APPPANW,NIKE,PANT LGND PRT PLY C,15,S,6092,4/21/2013,2,129.98,0,0,0,WB,
4/24/2013,APPPANW,NIKE,PANT LGND PRT PLY C,15,S,6092,4/21/2013,2,129.98,0,0,0,TC2,
4/24/2013,APPPANW,NIKE,PANT LGND PRT PLY C,15,S,6092,4/21/2013,0,0,1,58.49,49.99,AAW,
4/24/2013,APPSHOM,CW-X,SHORT VENTILATR TRI,18,S,6093,3/2/2013,1,84.99,0,0,0,NOV,
4/24/2013,APPSHOM,CW-X,SHORT VENTILATR TRI,18,S,6093,3/2/2013,1,84.99,0,0,0,NVL,
4/24/2013,APPSHOM,CW-X,SHORT VENTILATR TRI,18,M,6094,3/9/2013,1,84.99,0,0,0,NOV,
4/24/2013,APPSHOM,CW-X,SHORT VENTILATR TRI,18,M,6094,3/9/2013,2,169.98,0,0,0,NVL,
4/24/2013,APPSHOM,CW-X,SHORT VENTILATR TRI,18,M,6094,3/9/2013,2,169.98,0,0,0,TC2,
4/24/2013,APPSHIW,SMARTW,TOP MID FUNNEL ZIP,40,L,6096,4/19/2013,0,0,1,57.49,-0.02,AAW,
4/24/2013,APPSOCM,CEP,SOCK COMPRSSION RUN,WHT,V,6098,,1,64.99,0,0,0,NOV,
4/24/2013,APPSOCM,CEP,SOCK COMPRSSION RUN,WHT,V,6098,,1,64.99,0,0,0,WB,
4/24/2013,APPSOCW,CEP,SOCK COMPRSSION RUN,WHT,II,6099,8/25/2012,2,129.98,0,0,0,NVL,
4/24/2013,APPSOCW,CEP,SOCK COMPRSSION RUN,WHT,II,6099,8/25/2012,1,64.99,0,0,0,TC2,
4/24/2013,APPSOCW,CEP,SOCK COMPRSSION RUN,WHT,II,6099,8/25/2012,1,64.99,0,0,0,AAW,
4/24/2013,APPSOCW,CEP,SOCK COMPRSSION RUN,WHT,III,6100,2/23/2013,2,129.98,0,0,0,NOV,
4/24/2013,APPSOCW,CEP,SOCK COMPRSSION RUN,WHT,IV,6102,2/14/2013,1,64.99,0,0,0,NVL,
4/24/2013,APPSOCW,CEP,SOCK COMPRSSION RUN,WHT,IV,6102,2/14/2013,2,129.98,0,0,0,WB,
4/24/2013,APPSUPW,CEP,CALF SLEEVE ALLSPRT,PNK,II,6103,1/28/2013,3,119.97,0,0,0,AA,
4/24/2013,APPSUPW,CEP,CALF SLEEVE ALLSPRT,PNK,II,6103,1/28/2013,4,159.96,0,0,0,NOV,
4/24/2013,APPSUPW,CEP,CALF SLEEVE ALLSPRT,PNK,II,6103,1/28/2013,2,79.98,0,0,0,WB,
4/24/2013,APPSUPW,CEP,CALF SLEEVE ALLSPRT,PNK,II,6103,1/28/2013,3,119.97,0,0,0,TC2,
4/24/2013,APPSUPW,CEP,CALF SLEEVE ALLSPRT,PNK,III,6104,4/22/2013,0,0,1,35.99,49.74,AA,
4/24/2013,APPSUPW,CEP,CALF SLEEVE ALLSPRT,PNK,III,6104,4/22/2013,4,159.96,1,35.99,49.74,NOV,
4/24/2013,APPSUPW,CEP,CALF SLEEVE ALLSPRT,PNK,III,6104,4/22/2013,0,0,2,75.98,52.38,NVL,
4/24/2013,APPSUPW,CEP,CALF SLEEVE ALLSPRT,PNK,III,6104,4/22/2013,0,0,2,71.98,49.74,WB,
4/24/2013,APPSUPW,CEP,CALF SLEEVE ALLSPRT,PNK,III,6104,4/22/2013,1,39.99,0,0,0,TC2,
4/24/2013,APPSUPW,CEP,CALF SLEEVE ALLSPRT,PNK,III,6104,4/22/2013,1,39.99,2,71.98,49.07,TC1,
4/24/2013,APPSHIW,SMARTW,TOP MIDWEIGHT HOODY,100,S,6105,2/2/2013,2,219.98,0,0,0,TC2,
4/24/2013,APPSHIW,SMARTW,TOP MIDWEIGHT HOODY,100,S,6105,2/2/2013,3,329.97,0,0,0,AAW,
4/24/2013,APPSUPW,CEP,CALF SLEEVE ALLSPRT,PNK,IV,6106,4/8/2013,2,79.98,0,0,0,AA,
4/24/2013,APPSUPW,CEP,CALF SLEEVE ALLSPRT,PNK,IV,6106,4/8/2013,6,239.94,0,0,0,NOV,
4/24/2013,APPSUPW,CEP,CALF SLEEVE ALLSPRT,PNK,IV,6106,4/8/2013,0,0,1,35.99,44.57,NVL,
4/24/2013,APPSUPW,CEP,CALF SLEEVE ALLSPRT,PNK,IV,6106,4/8/2013,2,79.98,0,0,0,WB,
4/24/2013,MISMED,2TOMS,BLISTERSHIELD,,8 OZ,6109,,2,25.98,0,0,0,AA,
4/24/2013,MISMED,2TOMS,BLISTERSHIELD,,8 OZ,6109,,2,25.98,0,0,0,AAW,
4/24/2013,MISBOO,HACHET,BOOK LIFE WO LIMITS,,ONE,6113,2/28/2013,1,24.99,0,0,0,AA,
4/24/2013,MISBOO,HACHET,BOOK LIFE WO LIMITS,,ONE,6113,2/28/2013,1,24.99,0,0,0,TC2,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,13,6115,9/30/2012,1,99.99,0,0,0,AAW,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,8,6119,10/7/2012,1,99.99,0,0,0,AA,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,8,6119,10/7/2012,1,99.99,0,0,0,NOV,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,8.5,6120,8/19/2012,1,99.99,0,0,0,AA,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,8.5,6120,8/19/2012,1,99.99,0,0,0,NOV,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,8.5,6120,8/19/2012,1,99.99,0,0,0,NVL,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,8.5,6120,8/19/2012,1,99.99,0,0,0,WB,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,9,6121,3/21/2013,1,99.99,0,0,0,AA,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,9,6121,3/21/2013,2,199.98,0,0,0,NOV,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,9,6121,3/21/2013,2,199.98,0,0,0,NVL,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,9,6121,3/21/2013,1,99.99,0,0,0,TC2,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,9.5,6122,3/25/2013,1,99.99,0,0,0,AA,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,9.5,6122,3/25/2013,2,199.98,0,0,0,NOV,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,9.5,6122,3/25/2013,1,99.99,0,0,0,NVL,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,9.5,6122,3/25/2013,1,99.99,0,0,0,WB,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,9.5,6122,3/25/2013,0,0,1,60,17.5,TC1,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,9.5,6122,3/25/2013,1,99.99,0,0,0,AAW,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,10,6123,3/12/2013,1,99.99,0,0,0,AA,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,10,6123,3/12/2013,2,199.98,0,0,0,NOV,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,10,6123,3/12/2013,1,99.99,0,0,0,NVL,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,10,6123,3/12/2013,1,99.99,0,0,0,TC2,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,10.5,6124,3/6/2013,2,199.98,0,0,0,AA,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,10.5,6124,3/6/2013,2,199.98,0,0,0,NOV,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,10.5,6124,3/6/2013,1,99.99,0,0,0,NVL,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,10.5,6124,3/6/2013,1,99.99,0,0,0,WB,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,11,6125,4/1/2013,1,99.99,0,0,0,AA,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,11,6125,4/1/2013,2,199.98,0,0,0,NOV,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,11,6125,4/1/2013,1,99.99,0,0,0,NVL,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,11,6125,4/1/2013,1,99.99,0,0,0,WB,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,11,6125,4/1/2013,1,99.99,1,49.99,0.98,AAW,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,11.5,6126,8/26/2012,2,199.98,0,0,0,AA,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,11.5,6126,8/26/2012,1,99.99,0,0,0,NOV,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,11.5,6126,8/26/2012,1,99.99,0,0,0,NVL,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,11.5,6126,8/26/2012,1,99.99,0,0,0,WB,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,11.5,6126,8/26/2012,3,299.97,0,0,0,AAW,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,12,6127,,1,99.99,0,0,0,AA,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,12,6127,,1,99.99,0,0,0,NOV,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,12,6127,,1,99.99,0,0,0,NVL,
4/24/2013,SHORUNM,ASICS,BLUR33 2.0,D,12,6127,,1,99.99,0,0,0,AAW,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,6.5,6131,3/4/2013,1,99.99,0,0,0,AA,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,7,6132,3/29/2013,1,99.99,0,0,0,AA,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,7,6132,3/29/2013,1,99.99,0,0,0,WB,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,7,6132,3/29/2013,0,0,1,44.99,-10.02,AAW,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,7.5,6133,1/27/2013,1,99.99,0,0,0,AA,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,7.5,6133,1/27/2013,1,99.99,0,0,0,TC2,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,7.5,6133,1/27/2013,1,99.99,0,0,0,AAW,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,8,6134,3/2/2013,1,99.99,0,0,0,AA,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,8,6134,3/2/2013,1,99.99,0,0,0,NOV,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,8.5,6135,4/20/2013,1,99.99,0,0,0,AA,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,8.5,6135,4/20/2013,1,99.99,1,89.99,44.99,NOV,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,8.5,6135,4/20/2013,0,0,1,59.99,17.49,TC2,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,8.5,6135,4/20/2013,0,0,1,69.99,29.28,TC1,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,9,6136,3/9/2013,1,99.99,0,0,0,AA,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,9,6136,3/9/2013,2,199.98,0,0,0,NOV,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,9.5,6137,3/2/2013,1,99.99,0,0,0,NVL,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,10,6138,9/14/2012,1,99.99,0,0,0,AA,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,10,6138,9/14/2012,1,99.99,0,0,0,NOV,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,10,6138,9/14/2012,1,99.99,0,0,0,AAW,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,10.5,6139,9/8/2012,1,99.99,0,0,0,AA,
4/24/2013,SHORUNW,ASICS,BLUR33 2.0,B,11,6140,,1,99.99,0,0,0,AAW,
4/24/2013,MISELE,POLAR,H7 BLUE TOOTH SMART,BLK,ONE,6143,4/22/2013,1,79.99,0,0,0,NOV,
4/24/2013,MISELE,POLAR,H7 BLUE TOOTH SMART,BLK,ONE,6143,4/22/2013,1,79.99,0,0,0,NVL,
4/24/2013,MISELE,POLAR,H7 BLUE TOOTH SMART,BLK,ONE,6143,4/22/2013,1,79.99,1,70,31.03,TC1,
4/24/2013,MISELE,POLAR,H7 BLUE TOOTH SMART,BLK,ONE,6143,4/22/2013,1,79.99,0,0,0,AAW,
4/24/2013,MISACCACC,BODYGL,BODYGLIDE POCKT 3PK,,.21 OZ,6144,4/23/2013,1,4.99,3,14.22,52.53,NOV,
4/24/2013,MISACCACC,BODYGL,BODYGLIDE POCKT 3PK,,.21 OZ,6144,4/23/2013,3,14.97,3,14.97,54.91,TC2,
4/24/2013,MISACCACC,BODYGL,BODYGLIDE POCKT 3PK,,.21 OZ,6144,4/23/2013,10,49.9,0,0,0,TC1,
4/24/2013,MISACCACC,BODYGL,BODYGLIDE ORIGINAL,,.45 OZ,6145,4/23/2013,1,5.99,2,11.98,54.92,TC1,
4/24/2013,MISACCACC,RYDERS,EYEWEAR OLLIE,6,ONE,6156,3/30/2013,0,0,1,29.99,49.98,AA,
4/24/2013,SHORUNM,NB,MRC1600,D,8.5,6158,4/11/2013,0,0,1,98.99,42.55,AA,
4/24/2013,SHORUNM,NB,MRC1600,D,9,6160,2/16/2013,1,109.99,0,0,0,NVL,
4/24/2013,SHORUNM,NB,MRC1600,D,9.5,6161,4/22/2013,0,0,1,54.99,-3.42,NOV,
4/24/2013,SHORUNM,NB,MRC1600,D,10,6162,3/23/2013,1,109.99,0,0,0,NOV,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,S,6164,4/12/2013,5,69.95,1,13.99,53.68,AA,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,S,6164,4/12/2013,5,69.95,0,0,0,NOV,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,S,6164,4/12/2013,9,125.91,1,13.99,53.68,NVL,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,S,6164,4/12/2013,4,55.96,0,0,0,WB,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,S,6164,4/12/2013,0,0,5,69.95,53.68,TC1,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,S,6164,4/12/2013,9,125.91,1,9.79,33.81,AAW,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,M,6165,4/19/2013,8,111.92,3,41.97,53.11,AA,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,M,6165,4/19/2013,8,111.92,3,40.57,51.86,NOV,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,M,6165,4/19/2013,14,195.86,1,13.99,53.47,NVL,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,M,6165,4/19/2013,6,83.94,0,0,0,WB,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,M,6165,4/19/2013,3,41.97,0,0,0,TC2,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,M,6165,4/19/2013,0,0,1,13.99,53.47,TC1,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,M,6165,4/19/2013,10,139.9,4,51.76,49.4,AAW,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,L,6167,3/13/2013,6,83.94,0,0,0,AA,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,L,6167,3/13/2013,7,97.93,0,0,0,NOV,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,L,6167,3/13/2013,12,167.88,0,0,0,NVL,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,L,6167,3/13/2013,3,41.97,0,0,0,WB,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,L,6167,3/13/2013,3,41.97,0,0,0,TC2,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,L,6167,3/13/2013,3,41.97,0,0,0,TC1,
4/24/2013,MISMED,WARWIC,ADJUST A LIFT HEEL,BRN,L,6167,3/13/2013,14,195.86,0,0,0,AAW,
4/24/2013,MISMED,VISCOL,HEEL CUP BLUE DOT,BLU,M,6178,4/22/2013,5,119.95,1,23.99,50.6,AA,
4/24/2013,MISMED,VISCOL,HEEL CUP BLUE DOT,BLU,M,6178,4/22/2013,5,119.95,1,23.99,50.6,NVL,
4/24/2013,MISMED,VISCOL,HEEL CUP BLUE DOT,BLU,M,6178,4/22/2013,10,239.9,0,0,0,AAW,
4/24/2013,MISMED,VISCOL,HEEL CUP BLUE DOT,BLU,L,6179,1/16/2013,4,95.96,0,0,0,AA,
4/24/2013,MISMED,VISCOL,HEEL CUP BLUE DOT,BLU,L,6179,1/16/2013,2,47.98,0,0,0,NVL,
4/24/2013,MISMED,VISCOL,HEEL CUP BLUE DOT,BLU,L,6179,1/16/2013,3,71.97,0,0,0,AAW,
4/24/2013,MISSW A,SPEEDO,NOSE CLIP PROFILE,4,ONE,6180,4/19/2013,7,34.93,0,0,0,NOV,
4/24/2013,MISSW A,SPEEDO,NOSE CLIP PROFILE,4,ONE,6180,4/19/2013,1,4.99,1,2.5,6,AAW,
4/24/2013,SHORUNM,NB,MRC1600,D,10.5,6182,11/10/2012,1,109.99,0,0,0,AA,
4/24/2013,SHORUNM,NB,MRC1600,D,10.5,6182,11/10/2012,1,109.99,0,0,0,NOV,
4/24/2013,SHORUNM,NB,MRC1600,D,10.5,6182,11/10/2012,1,109.99,0,0,0,AAW,
4/24/2013,APPCAPM,ASICS,CAP ELITE RUN,197,ONE,6187,11/19/2012,1,21.99,0,0,0,NOV,
4/24/2013,APPCAPM,ASICS,CAP ELITE RUN,197,ONE,6187,11/19/2012,4,87.96,0,0,0,WB,
4/24/2013,APPSHIM,SAUCON,TOP SAUCONY SS,STRENB,XL,6199,,1,31.99,0,0,0,AA,
4/24/2013,APPSHIM,SAUCON,TOP SAUCONY SS,STRENB,XL,6199,,1,31.99,0,0,0,NOV,
4/24/2013,APPSHIM,SAUCON,TOP SAUCONY SS,STRENB,XL,6199,,1,31.99,0,0,0,NVL,
4/24/2013,APPSHIM,SAUCON,TOP SAUCONY SS,STRENB,XL,6199,,2,63.98,0,0,0,AAW,
4/24/2013,SHORUNW,ADIDAS,SUPER SEQUENCE 5,B,6,6202,8/10/2012,1,114.99,0,0,0,AA,
4/24/2013,SHORUNW,ADIDAS,SUPER SEQUENCE 5,B,6,6202,8/10/2012,1,114.99,0,0,0,AAW,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,12,6220,4/20/2013,1,99.99,2,199.98,64.38,AA,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,12,6220,4/20/2013,1,99.99,2,199.98,58.18,NOV,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,12,6220,4/20/2013,0,0,2,189.98,55.97,NVL,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,12,6220,4/20/2013,0,0,2,159.97,53.86,WB,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,12,6220,4/20/2013,4,399.96,0,0,0,TC2,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,12,6220,4/20/2013,4,399.96,0,0,0,TC1,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,12,6220,4/20/2013,2,199.98,0,0,0,AAW,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,12.5,6221,4/22/2013,1,99.99,0,0,0,AA,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,12.5,6221,4/22/2013,0,0,1,99.99,52.3,NOV,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,12.5,6221,4/22/2013,0,0,2,179.98,47.66,NVL,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,12.5,6221,4/22/2013,2,199.98,1,99.99,52.9,TC2,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,12.5,6221,4/22/2013,0,0,1,99.99,52.9,AAW,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,13,6222,4/16/2013,0,0,1,99.99,59.12,AA,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,13,6222,4/16/2013,0,0,1,89.99,52.05,NVL,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,13,6222,4/16/2013,2,199.98,0,0,0,WB,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,13,6222,4/16/2013,2,199.98,1,89.99,54.57,TC2,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,13,6222,4/16/2013,4,399.96,1,89.99,54.57,TC1,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,13,6222,4/16/2013,1,99.99,0,0,0,AAW,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,14,6223,4/20/2013,1,99.99,0,0,0,AA,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,14,6223,4/20/2013,1,99.99,1,79.99,39.54,NOV,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,14,6223,4/20/2013,1,99.99,1,79.99,39.87,NVL,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,14,6223,4/20/2013,1,99.99,0,0,0,TC1,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,15,6224,4/21/2013,0,0,1,99.99,52.59,NOV,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,15,6224,4/21/2013,1,99.99,0,0,0,NVL,
4/24/2013,SHORUNM,NIKE,PEGASUS+ 29,D,15,6224,4/21/2013,1,99.99,0,0,0,AAW,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,8,6227,3/16/2013,1,119.99,0,0,0,NVL,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,8,6227,3/16/2013,1,119.99,0,0,0,WB,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,8.5,6228,3/27/2013,1,119.99,0,0,0,AA,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,8.5,6228,3/27/2013,1,119.99,0,0,0,NOV,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,8.5,6228,3/27/2013,1,119.99,0,0,0,NVL,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,8.5,6228,3/27/2013,1,119.99,0,0,0,WB,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,8.5,6228,3/27/2013,1,119.99,0,0,0,TC2,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,8.5,6228,3/27/2013,2,239.98,1,119.99,50.89,AAW,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,9,6229,4/23/2013,1,119.99,1,119.99,50.86,AA,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,9,6229,4/23/2013,2,239.98,0,0,0,NOV,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,9,6229,4/23/2013,2,239.98,1,107.99,45.4,NVL,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,9,6229,4/23/2013,1,119.99,0,0,0,WB,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,9,6229,4/23/2013,1,119.99,0,0,0,TC2,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,9,6229,4/23/2013,2,239.98,0,0,0,TC1,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,9,6229,4/23/2013,1,119.99,0,0,0,AAW,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,9.5,6230,4/9/2013,2,239.98,0,0,0,AA,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,9.5,6230,4/9/2013,2,239.98,1,107.99,45.43,NOV,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,9.5,6230,4/9/2013,2,239.98,2,227.98,48.3,NVL,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,9.5,6230,4/9/2013,1,119.99,1,107.99,45.47,WB,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,9.5,6230,4/9/2013,2,239.98,0,0,0,TC2,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,9.5,6230,4/9/2013,3,359.97,0,0,0,TC1,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,9.5,6230,4/9/2013,2,239.98,1,119.99,50.89,AAW,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,10,6231,4/17/2013,4,479.96,0,0,0,AA,
4/24/2013,SHORUNM,SAUCON,OMNI 11,D,10,6231,4/17/2013,3,359.97,0,0,0,NOV,
